132	http://dx.doi.org/10.1103/PhysRevB.96.085414	American Physical Society (APS)	2017	1	-
133	http://dx.doi.org/10.1002/crat.201700075	Wiley	2017	1	chalcogenides;XRD;DSC;Phase diagram
134	http://dx.doi.org/10.1103/PhysRevB.95.224102	American Physical Society (APS)	2017	1	-
135	http://dx.doi.org/10.1016/j.matdes.2017.05.076	Elsevier BV	2017	1	Metal matrix composite;Aluminum;Nano TiB2 particle;Cold rolling;High angle grain boundary;Dynamic recrystallization
136	http://dx.doi.org/10.1016/j.ceramint.2017.05.107	Elsevier BV	2017	1	BaLn2Ti3O10;Thermal barrier coatings (TBCs);Calcium-magnesium-alumina-silicate (CMAS);Crystallization
137	http://dx.doi.org/10.1016/j.ceramint.2017.04.048	Elsevier BV	2017	1	Thermal barrier coating;(Gd0.9Sc0.1)2Zr2O7;V2O5;Hot corrosion
138	http://dx.doi.org/10.1016/j.apsusc.2017.05.108	Elsevier BV	2017	1	Surface mechanical property;Residual stress;In-situ X-ray diffraction;Nickel-aluminum bronze;Shot peening
139	http://dx.doi.org/10.1016/j.surfcoat.2017.03.039	Elsevier BV	2017	1	CNT;Residual stress;Stress peening;TEM;X-ray
140	http://dx.doi.org/10.1103/PhysRevB.95.134426	American Physical Society (APS)	2017	1	Frustrated magnetism;Magnetic phase transitions;Magnetic systems;Single crystal materials;Dilution refrigerator;Magnetization measurements;Methods in magnetism;Neutron diffraction;Time-of-flight neutron spectroscopy
141	http://dx.doi.org/10.1103/PhysRevB.95.054409	American Physical Society (APS)	2017	1	-
142	http://dx.doi.org/10.1016/j.jallcom.2017.02.070	Elsevier BV	2017	1	Oxide materials;Crystal structure;Electron paramagnetic resonance;X-ray diffraction
143	http://dx.doi.org/10.1016/j.jmatprotec.2016.09.013	Elsevier BV	2017	1	Tungsten cemented carbide;Shot peening;Thermal stability;Residual stress;Work hardening
144	http://dx.doi.org/10.1016/j.surfcoat.2017.01.073	Elsevier BV	2017	1	Corrosion resistance;Microstructure;Residual stress;Shot peening;Nickel aluminum bronze
145	http://dx.doi.org/10.1103/PhysRevB.95.020415	American Physical Society (APS)	2017	1	-
146	http://dx.doi.org/10.1016/j.matchar.2016.12.017	Elsevier BV	2017	1	SMAT;Nanostructured material;Low cycle fatigue;EBSD;Plastic deformation
